barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
3033491550522,Taillefine 0% stevia fruit passion peche 115 g x 4,"danone, taillefine, taillefine yog fruits",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Spécialités laitières, Spécialités laitières aux fruits",danone; taillefine; taillefine yog fruits,danone,taillefine,True,taillefine,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3033491553684,Danone aux fruits d'ici fruits rouges 145 g x 2,"danone, danone local fruit",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts au lait de vache, Yaourts multifruits",danone; danone local fruit,danone,local fruit,True,danone local fruit,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491553721,Danone aux fruits d'ici fruits jaunes 145 g x 2,"danone, danone local fruit",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts à l'abricot, Yaourts au lait de vache",danone; danone local fruit,danone,local fruit,True,danone local fruit,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491553738,Danone aux fruits d'ici fruits de nos recoltes 145 g x 2,"danone, danone local fruit",danone,dairies,FRANCE,en:france,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés aux fruits,Yaourts,Yaourts aux fruits,Yaourts au lait de vache,Yaourts-multifruits,Yaourts aux fruits avec morceaux",danone; danone local fruit,danone,local fruit,True,danone local fruit,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491556739,"Activia au bifidus aromatisé x 8 (fraise, abricot, kiwi, mangue)",danone,danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts au Bifidus, Yaourts au bifidus aux fruits",danone,danone,activia,True,activia,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
3033491559334,Taillefine aux fruits rouges,"danone, taillefine",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts",danone; taillefine,danone,taillefine,True,taillefine,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3033491559341,Taillefine aux fruits,"danone, taillefine",danone,dairies,FRANCE,en:france,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, en:fruit-yogurts",danone; taillefine,danone,taillefine,True,taillefine,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3033491579714,Velouté fraise,"danone,veloute,veloute aux fruits,velouté fruix",danone,dairies,FRANCE,en:france,Fruit stirred yogurts,danone; veloute; veloute aux fruits; veloute fruix,danone,veloute,True,veloute,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491579721,Danone veloute fruix framboise 125 g x 4,"danone, veloute, veloute aux fruits, velouté fruix",danone,dairies,FRANCE,en:france,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Yogurts, Fruit yogurts, en:raspberry-yogurts",danone; veloute; veloute aux fruits; veloute fruix,danone,veloute,True,veloute,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491579950,Velouté fruix pêche,"danone, veloute, veloute aux fruits, velouté fruix",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits",danone; veloute; veloute aux fruits; veloute fruix,danone,veloute,True,veloute,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491580536,Fjord nature 125 g x 8,"danone, fjord, fjord nature",danone,dairies,FRANCE,en:france,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés nature,Spécialités laitières,Spécialités laitières nature non sucrées,Yaourts brassés nature",danone; fjord; fjord nature,danone,fjord,True,fjord,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491580543,Fjord nature 125 g x 4,"danone, fjord, fjord nature",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Spécialités laitières, Spécialités laitières nature non sucrées",danone; fjord; fjord nature,danone,fjord,True,fjord,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491588136,Yaourt protéiné Hipro Vanille 0%mg - 2x160g,danone,danone,dairies,BENELUX|FRANCE,en:belgium|en:france|en:luxembourg,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Compléments alimentaires,Spécialités laitières",danone,danone,hipro,True,hipro,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
3033491603532,Fjord bio nature 120 g x 4,"danone, fjord, fjord nature",danone,dairies,FRANCE,en:france,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Plain fermented dairy desserts, fr:Spécialités laitières, fr:Spécialités laitières nature non sucrées, en:plain-yogurts",danone; fjord; fjord nature,danone,fjord,True,fjord,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491611896,Light & free a boire skyr saveur framboise et jus de goji265ml x 1,"danone, light & free, light & free flavor",danone,dairies,FRANCE,en:france,"Beverages, Dairies, Fermented foods, Fermented milk products, Cheeses, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Skyrs, Cream cheeses, Drinkable-yogurts, en:yogurt-drinks",danone; light and free; light and free flavor,danone,light and free,True,light and free,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491611926,Light & free skyr a boire - mangue et jus de yuzu 265 mlx 1,"danone, light & free, light & free flavor",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts",danone; light and free; light and free flavor,danone,light and free,True,light and free,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491612190,Danonino sans sucres ajoutes banane fraise betterave 90 g x 4,"danone, danonino, danonino no added sugar",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits",danone; danonino; danonino no added sugar,danone,danonino,True,danonino,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3033491612534,Danonino sans sucres ajoutes banane fleur d'oranger 90 g x 4,"danone, danonino, danonino no added sugar",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Desserts lactés fermentés aromatisés, Fromages blancs, Yaourts à la banane, Yaourts aromatisés, Fromages blancs aux fruits, Fromages blancs aromatisés, Sans sucres ajoutes",danone; danonino; danonino no added sugar,danone,danonino,True,danonino,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3033491612589,Danonino sans sucres ajoutes banane mangue carotte 90 g x 4,"danone, danonino, danonino no added sugar",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits",danone; danonino; danonino no added sugar,danone,danonino,True,danonino,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
3033491616044,Light & free skyr granola quinoa cranberry graines decourge ettournesol 145 g x 1,"danone, light & free, light & free skyr",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Desserts, Desserts lactés, Desserts lactés fermentés, Skyrs",danone; light and free; light and free skyr,danone,light and free,True,light and free,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
3033491616075,Light & free skyr granola noisette noix cajou et noixcoco 145g x 1,"danone, light & free, light & free skyr",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Skyrs",danone; light and free; light and free skyr,danone,light and free,True,light and free,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
