region,category,metric,tail_band,tail_direction,record_count,median_metric_value_in_band,min_metric_value_in_band,max_metric_value_in_band,top_product_name_tokens,top_brands,top_off_categories,top_product_examples,suggested_pattern_label,,
DACH,snacks,saturated_fat_g_100g,P0-P1,bottom,47,0,0,0,boite (4) | ovale (4) | meringues (4) | fruits (3) | anis (3) | mix (3) | marshmallow (3) | sour (3) | patch (3) | kids (3),jelly belly (8) | les anis de flavigny (7) | migros (2) | unknown (2) | mondelez (2) | spar (1) | sun queen (1) | biobon (1),Snacks (34) | Bonbons (24) | Snacks sucrés (21) | Confiseries (18) | Sweet snacks (10) | Confectioneries (9) | Imbiss (8) | Süßer Snack (8),9100000808840: Veganer Fruchtgummi Saure Erdbeeren (0) | 7613312095386: Fruits-bars (0) | 3360100080102: Les Anis de Flavigny Menthe (0) | 3360100090101: Boite ovale anis (0) | 9044400888951: Saure Pfirsiche (0) | 7613312015599: Meringues Schalen (0) | 4714221131219: Japanese Style Taro Mochi (0) | 4770115178074: Bonbons durs goût fruits (0),normal_category_tail,,
DACH,snacks,saturated_fat_g_100g,P10-P20,bottom,468,1.3,0.4,2,chips (66) | paprika (21) | biscuits (19) | snack (17) | popcorn (16) | cracker (14) | salt (14) | sweet (12) | tic (11) | tac (11),zweifel (42) | migros (12) | gerble (12) | mentos (12) | alnatura (11) | coop (11) | belvita (10) | eat real (10),Snacks (282) | Snacks sucrés (126) | Biscuits (79) | Biscuits et gâteaux (74) | Sweet snacks (65) | Imbiss (56) | snacks (53) | Salty snacks (48),4014522180306: Euka-Menthol Bonbons (0.4) | 4001686849163: Calendrier de l’Avent - Confiserie gélifiée fantaisie (0.4) | 20085476: pasteis Bacalhau (0.4) | 5411788048590: Protein lentils (0.4) | 5059512742965: Skin-On Fries (0.4) | 4099200118420: Semmeln aufbacken (0.4) | 8000500035030: fresh mint (0.5) | 3800233070019: Rice Up Brown Rice Cake Black Imperial Rice Unsalted 120G Vegan (0.5),likely_category_scope_noise,,
DACH,snacks,saturated_fat_g_100g,P1-P5,bottom,188,0,0,0.08,etui (22) | sac (19) | anis (18) | boite (17) | 18g (15) | ovale (14) | 250g (14) | petits (13) | menthe (12) | candy (11),les anis de flavigny (60) | unknown (12) | ricola (10) | trolli (6) | pop rocks (5) | coop (5) | fini (5) | katjes (3),Snacks (154) | Bonbons (121) | Snacks sucrés (114) | Confiseries (106) | Sweet snacks (34) | Confectioneries (27) | Candies (19) | Imbiss (17),3360102330014: Sac 1kg menthe (0) | 3360102170016: Etui 40g anis (0) | 3360102361001: Présentoir 100 sachets dégustation - Anis (0) | 3360102370010: Sac 1kg menthe bio (0) | 73416000179: Brown Rice Cakes Wild Rice (0) | 77975082102: Mini Pretzels (0) | 79200370213: Nerds (0) | 79200558338: Nerds Candy - Rainbow (0),normal_category_tail,,
DACH,snacks,saturated_fat_g_100g,P5-P10,bottom,234,0.1,0.1,0.4,haribo (37) | cola (11) | goldbären (10) | happy (9) | mix (5) | confiserie (5) | jelly (5) | dragibus (5) | fruit (4) | marshmallows (4),haribo (105) | trolli (10) | unknown (9) | sugarland (8) | katjes (8) | storck (6) | red band (4) | nimm2 (3),Snacks (128) | Bonbons (123) | Snacks sucrés (72) | Imbiss (65) | Süßer Snack (65) | Süßwaren (62) | Confiseries (61) | Gummibonbons (48),7622210026125: Kids Sweets Bag (0.1) | 4013197767010: Harvey Mixed Fruit Drops (0.1) | 5410358451020: Chamallows Rombiss (0.1) | 4013197767027: Sour Cherry Drops (0.1) | 5410358452638: Chamallows Minis (Marshmallows) (0.1) | 4014400917994: nan (0.1) | 4001686814673: Christmas Collection (0.1) | 4014400918816: Lach gummi (0.1),likely_category_scope_noise,,
DACH,snacks,saturated_fat_g_100g,P80-P90,top,468,19.8,18,21.43,chocolat (76) | chocolate (49) | lait (42) | noir (38) | schokolade (35) | milka (19) | milk (16) | vollmilch (16) | dark (16) | caramel (15),lindt (43) | milka (36) | frey (30) | coop (19) | nestle (15) | villars (12) | ferrero (12) | favorina (11),Snacks (308) | Snacks sucrés (178) | Cacao et dérivés (152) | Chocolats (137) | Sweet snacks (127) | Imbiss (111) | Süßer Snack (111) | Cocoa and its products (98),"28000033279: DARK CHOCOLATE MORSELS (21.4) | 4044889002737: Choco cookie vegan rice choc (21.4) | 22111128: Schokolade, Kaffee Sahne (21.4) | 20417017: Carre (21.4) | 4335619105850: Crème Brûlée (21.4) | 8000500311509: Choco Fresh (21.4) | 4061458096232: Apfel-Märchen (21.3) | 5413548021010: Schoko-Bons (21.2)",normal_category_tail,,
DACH,snacks,saturated_fat_g_100g,P90-P95,top,234,22.6,21.5,24,chocolat (39) | kinder (26) | chocolate (19) | milk (15) | lait (14) | schokolade (11) | noir (10) | blanc (10) | cacao (8) | vollmilch (8),ferrero (23) | lindt (20) | kinder (19) | frey (11) | milka (8) | coop (7) | callebaut (7) | villars (6),Snacks (145) | Snacks sucrés (89) | Cacao et dérivés (80) | Chocolats (71) | Sweet snacks (54) | Imbiss (54) | Süßer Snack (54) | Kakao und Kakaoprodukte (46),7610036003703: Milk pure - Chocolat au lait suisse (24) | 4024297005193: Ecuador (24) | 4337185524561: Weisse Schokolade (24) | 9000331627946: Schoko Caramel Törtchen (24) | 4056489796961: Chocolate Balls Pistachio Cream Milk Chocolate (24) | 4044889004571: White Vanilla (24) | 5941021004309: Florentine Milk (24) | 7610202259439: Milchschokolade Bio (24),normal_category_tail,,
DACH,snacks,saturated_fat_g_100g,P95-P99,top,188,27,24,32,chocolat (43) | noir (35) | cacao (22) | schokolade (15) | dark (13) | chocolate (11) | bitter (10) | lait (9) | edel (8) | extra (8),lindt (15) | alnatura (12) | frey (12) | kagi (9) | vivani (8) | coop (7) | hachez (5) | rapunzel (5),Snacks (139) | Snacks sucrés (91) | Cacao et dérivés (85) | Chocolats (80) | Chocolats noirs (52) | Chocolates (45) | Sweet snacks (45) | Cocoa and its products (40),8006380215791: Novi Neronero 88% (32) | 4099200027272: Schokolade 85% Cocoa (32) | 7702088012021: Chocolate mesa sin azúcar (32) | 7613269211266: Quadretti (32) | 4006040027287: Edelbitter Schokolade 90% (32) | 8016225138277: Cioccolato fondente extra 85% (32) | 4006040292159: Barre à La Noix De Coco Bio ? 40G ? (32) | 5060102661870: Ombar Kokosmilch (32),likely_category_scope_noise,,
DACH,snacks,saturated_fat_g_100g,P99-P100,top,47,35,32,53.4,noir (11) | lindor (9) | cacao (8) | chocolate (6) | lindt (5) | schokolade (4) | chocolat (4) | excellence (3) | feine (3) | dark (3),lindt (15) | vivani (5) | alnatura (2) | lindor (2) | lindt&sprungli (2) | lovechock (2) | moser roth (1) | sarotti (1),Snacks (30) | Sweet snacks (16) | Cocoa and its products (16) | Imbiss (13) | Süßer Snack (13) | Kakao und Kakaoprodukte (13) | Snacks sucrés (13) | Cacao et dérivés (13),"3184340110388: Kokoschips (53.4) | 7610029163612: Giandana Noir (42) | 3472710015938: Truffettes De France Toffee Trüffel, 250 GR Packung (42) | 8003340094458: Lindor (41) | 4044889004106: Chocolate Negro Intenso (40) | 4044889002904: Feine Bitter 99% Cacao Panama (40) | 8003340042503: Extra noir (39) | 7610400076104: 2 x Milka Weisse Schokolade (39)",likely_genuine_outlier_cluster,,
DACH,snacks,sugars_g_100g,P0-P1,bottom,48,0,0,0.1,crackers (4) | chocolate (4) | chips (3) | rice (3) | seaweed (3) | protein (3) | snack (2) | salt (2) | chewing (2) | gum (2),ricola (5) | unknown (3) | gerble (3) | lundberg family farms (2) | bibigo (2) | pepperidge farm (2) | goldfish (1) | tostitos (1),Snacks (35) | Snacks sucrés (12) | Sweet snacks (9) | Confiseries (7) | Bonbons (6) | snacks (5) | Salty snacks (5) | Biscuits and cakes (5),14100085461: Baked Snack Crackers (0) | 28400064088: SCOOPS! ORIGINAL (0) | 28190007791: Microwave Pop Corn (0) | 4550002859695: Potato chips salt (0) | 4250107600900: Chewing Gum Xylitol Peppermint 30G (0) | 73416000148: Brown Rice Cakes Lightly Salted (0) | 73416000179: Brown Rice Cakes Wild Rice (0) | 612322029890: Rough Oat Crackers (0),likely_category_scope_noise,,
DACH,snacks,sugars_g_100g,P10-P20,bottom,471,4.9,2.6,13,chips (74) | paprika (44) | protein (32) | crackers (28) | bar (22) | snack (20) | sweet (19) | cream (18) | cheese (18) | pringles (16),zweifel (40) | pringles (38) | unknown (17) | chio (8) | lidl (8) | blevita (7) | snack day (7) | alnatura (7),Snacks (274) | Salty snacks (117) | Appetizers (102) | Chips and fries (92) | Crisps (92) | Chips (75) | Imbiss (73) | Snacks sucrés (72),8711812928667: Erdnussflips (2.6) | 7610095128805: Poulet im Chörbli (2.6) | 5391532121710: Vitamin & Protein Bar (2.6) | 7610095122001: Snacketti salted hearts (2.6) | 4066447247138: Protein Linsen Chips (2.6) | 39047002111: Highland oatcakes (2.6) | 4056489130758: Protein Bar Kokos (2.6) | 7610095237002: HUMMUS CREAMY HERBS SNACK (2.7),likely_category_scope_noise,,
DACH,snacks,sugars_g_100g,P1-P5,bottom,188,0.6,0.1,1.2,chips (59) | tortilla (18) | salt (15) | popcorn (14) | sea (10) | salted (9) | rice (6) | gesalzen (6) | corn (6) | crisps (5),zweifel (8) | eat real (7) | lay's (6) | snack day (6) | old el paso (6) | denner (5) | amica chips (4) | san carlo (4),Snacks (126) | Chips (50) | Salty snacks (49) | Appetizers (42) | Snacks salés (42) | Crisps (39) | Chips and fries (38) | Amuse-gueules (35),8010939404406: Chips A La Truffe (0.1) | 8690504185642: Clip (0.1) | 6920386769381: White Rice Cake (0.12) | 4029679995741: HIGH PROTEIN BAR chocolate caramel (0.175) | 5026489483078: Cofresh Lentil Chips Lemon Chilli (0.2) | 4044889004106: Chocolate Negro Intenso (0.2) | 8008698040867: Vanilla Creams (0.2) | 4018077721472: Pomsticks Salted (0.2),likely_category_scope_noise,,
DACH,snacks,sugars_g_100g,P5-P10,bottom,235,2,1.2,2.6,chips (68) | tortilla (25) | paprika (15) | chili (14) | sticks (13) | cream (12) | salt (11) | sour (11) | pringles (10) | crackers (10),pringles (20) | zweifel (11) | alnatura (7) | coop (7) | trafo (5) | unknown (5) | lay's (5) | old el paso (5),Snacks (136) | Chips (71) | Snacks salés (53) | Salty snacks (52) | Amuse-gueules (50) | Appetizers (49) | Chips and fries (48) | Crisps (48),8718754502399: Chips Meersalz (1.2) | 7610095126900: Truffle Original Chips (1.2) | 8720828404263: Frites Sticks Chili Flavoured (1.2) | 5053990119004: Tuiles Pringles Original (1.2) | 3175681851863: Biscuits Soja Figue (1.2) | 4000381009070: party classic Brezel Snack (1.2) | 9000159190073: Mikrowellen Popcorn Salted (3 x 90g) (1.2) | 4260718291459: Bio Mikrowellen Popcorn - salzig (1.2),likely_category_scope_noise,,
DACH,snacks,sugars_g_100g,P80-P90,top,471,54,52,59,chocolat (54) | lait (40) | chocolate (30) | kinder (28) | caramel (23) | milka (16) | milk (15) | schokolade (14) | lapin (14) | haribo (12),milka (45) | haribo (32) | lindt (28) | frey (23) | ferrero (22) | kinder (19) | coop (14) | nestle (13),Snacks (306) | Snacks sucrés (183) | Cacao et dérivés (131) | Sweet snacks (120) | Chocolats (113) | Süßer Snack (99) | Imbiss (98) | Cocoa and its products (93),11211112: Katjes wunderland (59) | 3258561020501: Barquettes fraise (59) | 3179142787104: Pépites de chocolat au lait (59) | 7613269979340: Feinste leckerli (59) | 3116740029205: X16 Sucettes Arlequin Lutti (59) | 7622201758578: Alpine Milk Chocolate and White Chocolate Easter (59) | 7616500648388: Risoletto Classic Minis (59) | 7613331343741: Chocolat au lait suisse (59),likely_category_scope_noise,,
DACH,snacks,sugars_g_100g,P90-P95,top,235,63,59,69,chocolate (22) | mars (16) | chocolat (13) | toblerone (10) | marshmallows (9) | mini (8) | caramel (7) | haribo (7) | white (7) | fruit (7),haribo (21) | mars (21) | toblerone (14) | nestle (10) | unknown (9) | m&m's (8) | milka (7) | jelly belly (7),Snacks (161) | Snacks sucrés (83) | Sweet snacks (72) | Bonbons (71) | Confectioneries (58) | Confiseries (57) | Imbiss (45) | Süßer Snack (45),8410525010002: Marshmallow (69) | 8710800985309: Mentos Kaudragees Big Pack - Fruit (69) | 87108729: Mint mentos (69) | 87108019: Mentos mint (69) | 4337185618208: Streusel schokoladen (69) | 8710497961846: BBQ Marshmallows (68.9) | 4014400917994: nan (68.6) | 4014400918021: Nimm 2 Soft orange zitron (68.6),normal_category_tail,,
DACH,snacks,sugars_g_100g,P95-P99,top,188,80.1,69,97,meringues (13) | bonbons (12) | tic (12) | tac (12) | boite (10) | sour (9) | candy (9) | anis (9) | ovale (9) | mix (8),les anis de flavigny (27) | tic tac (10) | haribo (9) | mentos (9) | unknown (9) | skittles (8) | ferrero (8) | ricola (5),Snacks (142) | Bonbons (108) | Snacks sucrés (101) | Confiseries (87) | Sweet snacks (41) | Confectioneries (38) | Candies (33) | Imbiss (23),3360102170016: Etui 40g anis (97) | 3360101950107: Sac 250g petits rose (97) | 3360102220063: Assortiment cadeau de 6 étuis (97) | 3360102200010: Etui 40g anis bio (97) | 3360102140019: Etui 18g petits menthe (97) | 3360102130010: Etui 18g violette bio (97) | 3360102120011: Etui 18g menthe bio (97) | 3360102100013: Etui 18g menthe (97),normal_category_tail,,
DACH,snacks,sugars_g_100g,P99-P100,top,48,97,97,98,etui (17) | sac (12) | anis (12) | boite (11) | 18g (10) | ovale (9) | 250g (9) | citron (8) | petits (7) | menthe (6),les anis de flavigny (40) | anis de l abbaye de flavigny (3) | anis de flavigny (2) | carmol (1) | fizzy (1) | simpkins (1),Snacks (46) | Snacks sucrés (45) | Confiseries (45) | Bonbons (45) | Bonbons à la menthe (1) | Surgelés (1) | Botanas (1) | Snacks dulces (1),5011563624065: Bonbons de voyage (travel sweets) (98) | 3395502861547: Cotton Candy (98) | 7610038000304: caramelle alle erbe (97.4) | 3360101220101: Les anis de Flavigny (97.1) | 3360102260014: Etui 40g citron bio (97) | 3360102200300: Assortiment cadeau 30 sachets (97) | 3360102210019: Etui 40g menthe bio (97) | 3360102280012: Boite ovale eucalyptus bio (97),likely_genuine_outlier_cluster,,
FRANCE,beverages,carbs_g_100g,P0-P1,bottom,402,0,0,0,thé (75) | eau (48) | vert (36) | infusion (33) | naturelle (27) | minérale (25) | noir (22) | water (20) | menthe (15) | source (14),pages (49) | unknown (36) | waterdrop (23) | les 2 marmottes (21) | jardin bio (15) | red bull (14) | coca-cola (10) | thonon (10),Boissons (270) | Aliments et boissons à base de végétaux (129) | Boissons chaudes (123) | Boissons à base de végétaux (120) | Infusions (72) | Thés (71) | Beverages (71) | Eaux (51),1000731686: Infusion fruits rouges 200g (0) | 6413600000822: Vichy original (0) | 6413600002697: Novelle Kivennäisvesi Citronelle (0) | 6802750577726: Thé noir menthe (0) | 6430056289908: Astro Vibe (0) | 9683346846450: Eau minérale naturelle (0) | 3422150000049: Thé Génépi (0) | 3422150000148: INFUSION ROMARIN (0),normal_category_tail,,
FRANCE,beverages,carbs_g_100g,P10-P20,bottom,4011,0.2,0,0.9,thé (734) | vert (384) | tea (339) | eau (271) | infusion (242) | citron (229) | zero (201) | cola (192) | noir (190) | sachets (178),unknown (572) | lipton (305) | coca-cola (150) | elephant (81) | casino (68) | perrier (67) | nestle (55) | evian (55),Boissons (2890) | Aliments et boissons à base de végétaux (1745) | Boissons à base de végétaux (1562) | Boissons chaudes (1558) | Thés (1117) | Infusions (610) | Beverages (582) | Boissons gazeuses (414),"7640160272027: Eau minerale naturelle (0) | 7640169270017: Eau minérale naturelle (0) | 7640154061866: Nespresso Variations Vanilio, Intensity 6, 10 Capsules (0) | 7640154061927: Cafe caramelito variations (0) | 7640159924951: Nespresso 2014 New Autumn Limited Edition 5 Sleeves: Cubanía (0) | 3222475467370: Amanda (0) | 3222475475481: capsules de café Espresso Lungo (0) | 3222475626333: Eau aromatisée saveur citron citron vert (0)",likely_category_scope_noise,,
FRANCE,beverages,carbs_g_100g,P1-P5,bottom,1604,0,0,0,thé (345) | eau (249) | vert (171) | tea (145) | source (99) | water (97) | infusion (93) | naturelle (89) | minérale (82) | noir (67),unknown (229) | kusmi tea (80) | carrefour (56) | marque repere (38) | palais des thes (36) | les jardins de gaia (34) | lipton (33) | monoprix (28),Boissons (1239) | Aliments et boissons à base de végétaux (616) | Boissons chaudes (581) | Boissons à base de végétaux (543) | Thés (442) | Eaux (257) | Beverages (228) | Eaux de sources (211),9001810011607: Espresso Segafredo Zanetti Selezione Crema (0) | 8996001600399: Le Minerale 1.5l (0) | 3374010110460: Thym Bio (0) | 3374010130093: Minceur parfumée (0) | 3375830000016: MONT DORE 1.50 L Eau de source (0) | 3375830002003: MONT DORE 0.5 L Eau de source (0) | 3375830003000: MONT DORE 0.75 l Eau de source (0) | 3375830009316: Eau de source (0),likely_category_scope_noise,,
FRANCE,beverages,carbs_g_100g,P5-P10,bottom,2006,0,0,0,eau (348) | thé (175) | naturelle (146) | minérale (144) | tea (127) | café (122) | vert (109) | source (106) | water (97) | cola (95),unknown (263) | u (81) | coca-cola (74) | casino (61) | nestle (54) | carte noire (32) | bolero (32) | lipton (29),Boissons (1349) | Aliments et boissons à base de végétaux (530) | Boissons chaudes (474) | Eaux (411) | Boissons à base de végétaux (343) | Eaux de sources (332) | Beverages (329) | Eaux minérales (269),3760214402782: Capsule fap cafe crema 1x40 (0) | 3760214402812: Décaféiné harmonieux (0) | 3760214401938: Capsules Compatibles Nespresso LONGO MEZZO 1/10 - CARTON de 20 (0) | 3760214401945: Capsules Compatibles Nespresso Longo Mezzo 1x50 - CARTON de 5 (0) | 3760214401952: Capsules Compatibles Nespresso ETHIOPIE MOKA 1/10 - CARTON de 20 (0) | 3760214401969: Capsules Compatibles Nespresso ETHIOPIE MOKA 1/50 - CARTON de 5 (0) | 3760214401976: Capsules Compatibles Nespresso PAPOUASIE 1x10 - CARTON de 20 (0) | 3760222500203: Biere Brune 25CL Brasserie De Vezelay (0),likely_category_scope_noise,,
FRANCE,beverages,carbs_g_100g,P80-P90,top,4011,14,12,40.2,jus (1104) | nectar (493) | pur (403) | raisin (393) | pomme (234) | smoothie (226) | grenade (156) | orange (139) | mangue (132) | ananas (131),unknown (665) | u (79) | innocent (51) | carrefour (43) | tropicana (39) | nestle (35) | auchan (34) | pago (32),Boissons (3028) | Aliments et boissons à base de végétaux (2042) | Boissons à base de végétaux (1932) | Boissons aux fruits (1670) | Jus et nectars (1562) | Jus de fruits (1002) | Nectars de fruits (535) | Beverages (471),3228470047418: café Senseo corsé 32 dosettes (40.2) | 8001685124229: Luxury Coffee Supremo (40.2) | 3228470001014: Café décaféiné (40.2) | 3596710537945: Espresso capsules (40.2) | 3228470001007: L'Or Absolu - Secret d'arôme (40.2) | 3227540209107: Le café Bistrot Petit noir Classique x 50 dosettes (40.2) | 3227540207660: Le café Bistrot (40.2) | 3350033083288: Dosettes de café tradition (40.2),likely_category_scope_noise,,
FRANCE,beverages,carbs_g_100g,P90-P95,top,2006,65,40.2,76,sirop (632) | café (169) | chocolat (165) | citron (165) | poudre (146) | menthe (134) | capsules (82) | espresso (77) | cappuccino (66) | grenadine (65),unknown (282) | carrefour (68) | u (63) | nestle (51) | nescafe (44) | marque repere (36) | casino (35) | auchan (33),Boissons (1603) | Sirops (579) | Sirops aromatisés (568) | Aliments et boissons à base de végétaux (556) | Aliments d'origine végétale (442) | Cafés (422) | Boissons chaudes (410) | Boissons instantanées (390),3032230108970: Sirop d'Anis (76) | 20034801: Sirop de menthe (76) | 8055732940188: Mokaccino (76) | 3184830101537: Nappage dessert au café (76) | 20253745: Sirop Cassis (76) | 8808024029296: Our tea milk (76) | 3336770007619: Sirop de pamplemousse rose (76) | 3180290030097: Sirop pastèque (76),likely_category_scope_noise,,
